layer,ground_truth_prob,top_1_prob,category,prompt_id
26,2.7288342607789673e-06,0.4969159960746765,dances,p_102
27,1.6824780686874874e-05,0.14953258633613586,dances,p_102
0,5.0714742627633314e-08,0.2046053111553192,dances,p_103
1,3.7250899254104297e-07,0.12752389907836914,dances,p_103
2,2.570611457031191e-07,0.07587584108114243,dances,p_103
3,2.1546483708334563e-07,0.07815887033939362,dances,p_103
4,9.291156999324812e-08,0.08622494339942932,dances,p_103
5,1.80092115442676e-07,0.05448359251022339,dances,p_103
6,3.757403277404592e-08,0.19363540410995483,dances,p_103
7,4.3003939964592064e-08,0.6879208087921143,dances,p_103
8,5.3086246509792545e-08,0.5568060278892517,dances,p_103
9,1.5811064457693647e-08,0.7840449213981628,dances,p_103
10,8.528333950152955e-08,0.32434383034706116,dances,p_103
11,6.319626066897399e-08,0.2070174664258957,dances,p_103
12,2.108802910072427e-08,0.5320938229560852,dances,p_103
13,1.3436839196856454e-07,0.36830976605415344,dances,p_103
14,2.408072141690809e-08,0.5434503555297852,dances,p_103
15,1.9031278952752473e-07,0.11620239168405533,dances,p_103
16,1.3285236377669207e-07,0.1913798749446869,dances,p_103
17,2.6548926257419225e-07,0.28529196977615356,dances,p_103
18,7.48463193644966e-08,0.589006245136261,dances,p_103
19,9.973863512868775e-09,0.3836827874183655,dances,p_103
20,1.0635557323723788e-08,0.48317065834999084,dances,p_103
21,1.1547891531904497e-08,0.6477732062339783,dances,p_103
22,9.876580264744916e-08,0.34744158387184143,dances,p_103
23,9.743885698298982e-08,0.45029374957084656,dances,p_103
24,5.284459803078789e-07,0.2263868749141693,dances,p_103
25,1.612774553905183e-06,0.038920268416404724,dances,p_103
26,1.4067158815578296e-07,0.3823336958885193,dances,p_103
27,4.176394341470768e-08,0.11823389679193497,dances,p_103
0,3.576213103428927e-08,0.11615154892206192,painters,p_104
1,5.8573515815396604e-08,0.15972504019737244,painters,p_104
2,4.598628322582954e-08,0.1191340833902359,painters,p_104
3,4.81309525568463e-09,0.3456423878669739,painters,p_104
4,1.4334603726240402e-08,0.08358993381261826,painters,p_104
5,9.969876479942741e-09,0.11420993506908417,painters,p_104
6,5.830314564470029e-10,0.341370165348053,painters,p_104
7,3.424090178061334e-11,0.7135758399963379,painters,p_104
8,9.82465886423256e-10,0.7602752447128296,painters,p_104
9,1.277803529653454e-09,0.4903164803981781,painters,p_104
10,5.5589142178291695e-09,0.15648718178272247,painters,p_104
11,2.8121895923050033e-09,0.07883745431900024,painters,p_104
12,1.1106652264558647e-09,0.16856670379638672,painters,p_104
13,1.3788367780875888e-08,0.10812098532915115,painters,p_104
14,9.109554777175788e-10,0.22909769415855408,painters,p_104
15,2.683203215170238e-09,0.39619722962379456,painters,p_104
16,8.162521325516536e-09,0.24127359688282013,painters,p_104
17,1.9400268058689107e-09,0.11062483489513397,painters,p_104
18,2.074188598655269e-09,0.1951320767402649,painters,p_104
19,1.1447299774758335e-09,0.39067885279655457,painters,p_104
20,4.912359408137945e-10,0.4859560430049896,painters,p_104
21,3.5960881494823127e-10,0.6353488564491272,painters,p_104
22,1.3159679568275351e-08,0.4260093569755554,painters,p_104
23,3.1263297728401085e-08,0.7174291610717773,painters,p_104
24,1.8089394870912656e-07,0.46271681785583496,painters,p_104
25,1.0502304803594598e-06,0.12011288851499557,painters,p_104
26,6.7929499891761225e-06,0.5905373692512512,painters,p_104
27,1.9469819108053343e-06,0.11067157983779907,painters,p_104
0,2.5351303634124633e-07,0.08188502490520477,painters,p_105
1,1.7821405151607905e-07,0.1792466789484024,painters,p_105
2,1.156927496026583e-07,0.05730064958333969,painters,p_105
3,1.778985314615511e-08,0.11495216935873032,painters,p_105
4,2.3276097493862835e-08,0.1308545023202896,painters,p_105
5,4.6607038228785314e-08,0.11877036094665527,painters,p_105
6,2.131093346235957e-08,0.14814139902591705,painters,p_105
7,6.368088278918549e-09,0.18955111503601074,painters,p_105
8,3.019720793417946e-07,0.09080537408590317,painters,p_105
9,3.1800959732208867e-07,0.0610017403960228,painters,p_105
10,5.986017015402467e-08,0.21452708542346954,painters,p_105
11,3.095747658221626e-08,0.20153497159481049,painters,p_105
12,7.914756139371093e-08,0.05258219689130783,painters,p_105
13,1.2976560981314833e-07,0.09174904227256775,painters,p_105
14,2.2772740138066183e-08,0.30418121814727783,painters,p_105
15,2.8470873658648088e-08,0.322592556476593,painters,p_105
16,4.5379238144960254e-08,0.22138755023479462,painters,p_105
17,5.578721928856112e-09,0.12272653728723526,painters,p_105
18,2.2823790857273707e-08,0.2194364070892334,painters,p_105
19,1.0618155243946603e-08,0.6287475824356079,painters,p_105
20,1.3249934482928438e-08,0.32355996966362,painters,p_105
21,2.3077056710008037e-08,0.2101810872554779,painters,p_105
22,5.875616082562374e-08,0.7796940803527832,painters,p_105
23,3.152672150008584e-07,0.3489154875278473,painters,p_105
24,4.810315203940263e-07,0.3845515847206116,painters,p_105
25,1.257089024875313e-06,0.15317723155021667,painters,p_105
26,1.766453351592645e-06,0.5292774438858032,painters,p_105
27,2.2164531401358545e-06,0.23162367939949036,painters,p_105
0,3.3644263908172434e-07,0.05326109379529953,painters,p_106
1,1.5373960593478841e-07,0.1243494376540184,painters,p_106
2,5.955297055493247e-08,0.0540740005671978,painters,p_106
3,2.2951656575287416e-08,0.06994225829839706,painters,p_106
4,4.2668780508847703e-08,0.039947494864463806,painters,p_106
5,9.952763235787643e-08,0.04064164310693741,painters,p_106
6,3.2188250287390474e-08,0.1029292643070221,painters,p_106
7,2.220182793166714e-08,0.1271761804819107,painters,p_106
8,3.9066474499804826e-08,0.042166437953710556,painters,p_106
9,9.828059432948066e-08,0.06839996576309204,painters,p_106
10,5.974262506924788e-08,0.11744613200426102,painters,p_106
11,2.1191288723798607e-08,0.14215056598186493,painters,p_106
12,9.019966284995462e-08,0.11786321550607681,painters,p_106
13,1.5454078550192207e-07,0.1205371841788292,painters,p_106
14,1.6512056788542395e-07,0.1697019636631012,painters,p_106
15,8.772293824677035e-08,0.15546336770057678,painters,p_106
16,1.4368521306096227e-07,0.09723500162363052,painters,p_106
17,1.8426030479190558e-08,0.14303433895111084,painters,p_106
18,1.3089977102254124e-08,0.6685720086097717,painters,p_106
19,4.669502118304081e-09,0.8998265862464905,painters,p_106
20,1.1567951041513425e-08,0.22539609670639038,painters,p_106
21,5.4908508850815e-09,0.2836152911186218,painters,p_106
22,2.0733804007022627e-08,0.4015347957611084,painters,p_106
23,1.784177783292762e-07,0.20478522777557373,painters,p_106
24,7.415118119524777e-08,0.5287158489227295,painters,p_106
25,1.646133966914931e-07,0.33343586325645447,painters,p_106
26,3.658115943494522e-08,0.5236480832099915,painters,p_106
27,4.927748591398995e-07,0.27235376834869385,painters,p_106
0,8.791906935812221e-08,0.17640765011310577,painters,p_107
1,5.8510696732128054e-08,0.3977726399898529,painters,p_107
2,4.4630837692238856e-08,0.3156700134277344,painters,p_107
3,4.3211798583797645e-09,0.6594143509864807,painters,p_107
4,2.0740332118407423e-08,0.14922749996185303,painters,p_107
5,5.222727139653216e-08,0.1108924075961113,painters,p_107
6,1.5172767930948794e-08,0.1508222073316574,painters,p_107
7,9.374476306334145e-09,0.16538134217262268,painters,p_107
8,1.6471489061586908e-07,0.29394233226776123,painters,p_107
9,1.0190692734113327e-07,0.19548574090003967,painters,p_107
10,5.041013650952664e-08,0.11068566143512726,painters,p_107
11,1.3852472591224796e-07,0.05286601185798645,painters,p_107
12,5.848281148246315e-08,0.050535447895526886,painters,p_107
13,6.531358565098344e-08,0.06674689054489136,painters,p_107
14,1.121390802438782e-08,0.14613810181617737,painters,p_107
15,7.1549917102231575e-09,0.219984769821167,painters,p_107
16,1.5971547639992423e-08,0.17701426148414612,painters,p_107
17,3.773654277949845e-09,0.34796449542045593,painters,p_107
18,1.7127775864267392e-09,0.2262614220380783,painters,p_107
19,1.3241218121962106e-09,0.581622838973999,painters,p_107
20,1.795206094890034e-09,0.24734118580818176,painters,p_107
21,1.749934308570289e-09,0.22147421538829803,painters,p_107
22,3.170219864401247e-09,0.8900860548019409,painters,p_107
23,6.72704132398394e-08,0.3574509918689728,painters,p_107
24,3.3450405112489534e-07,0.5118720531463623,painters,p_107
25,2.6377463768767484e-07,0.6869660019874573,painters,p_107
26,1.5809168871783186e-06,0.7804611325263977,painters,p_107
27,1.4133313470665598e-06,0.12551462650299072,painters,p_107
0,2.0570195147229242e-07,0.04733257740736008,painters,p_108
1,9.927107669227553e-08,0.15542887151241302,painters,p_108
2,7.120078748812375e-08,0.15442070364952087,painters,p_108
3,3.3367143714713166e-08,0.20496641099452972,painters,p_108
4,2.0464968386590954e-08,0.05430028587579727,painters,p_108
5,4.257879027136369e-08,0.06410221755504608,painters,p_108
6,2.2704380597815543e-08,0.28217002749443054,painters,p_108
7,3.6216778909192726e-08,0.1361481249332428,painters,p_108
8,1.0597381816523921e-07,0.39932137727737427,painters,p_108
9,8.97583074532804e-09,0.40060335397720337,painters,p_108
10,2.1770485414407403e-09,0.222336083650589,painters,p_108
11,3.4183988972813495e-09,0.16909722983837128,painters,p_108
12,1.208755762149849e-09,0.37083473801612854,painters,p_108
13,3.9402348050998626e-09,0.3572561740875244,painters,p_108
14,2.0912378495552275e-09,0.38945522904396057,painters,p_108
15,2.1737330158089208e-08,0.1512177437543869,painters,p_108
16,2.815291644253648e-08,0.1054338589310646,painters,p_108
17,1.2848277997079549e-08,0.17834049463272095,painters,p_108
18,6.7522152313870265e-09,0.262350857257843,painters,p_108
19,1.2177780561728468e-08,0.3565926253795624,painters,p_108
20,2.4513314045293555e-08,0.2591818869113922,painters,p_108
21,2.5871198516824734e-08,0.3310181498527527,painters,p_108
22,8.667295503528294e-08,0.32824942469596863,painters,p_108
23,2.0242197251718608e-07,0.33833321928977966,painters,p_108
