layer,ground_truth_prob,top_1_prob,region,prompt_id
12,1.4025125949501671e-08,0.07324831187725067,latam,p_1891
13,2.2308910274659866e-09,0.2301488220691681,latam,p_1891
14,4.66867478010613e-09,0.05396638438105583,latam,p_1891
15,8.383542748902073e-09,0.07395260035991669,latam,p_1891
16,1.843206653973084e-08,0.05495200306177139,latam,p_1891
17,3.562155459491123e-09,0.023694422096014023,latam,p_1891
18,2.125451592505101e-09,0.06367295980453491,latam,p_1891
19,3.633757472698562e-08,0.12017075717449188,latam,p_1891
20,1.7072805391649126e-08,0.12500762939453125,latam,p_1891
21,4.87449280939245e-09,0.11841857433319092,latam,p_1891
22,3.978100515666938e-09,0.22925065457820892,latam,p_1891
23,7.7739192860804e-09,0.5097853541374207,latam,p_1891
24,4.193932667817535e-08,0.07704898715019226,latam,p_1891
25,2.8689161268857788e-08,0.19787749648094177,latam,p_1891
26,1.457090537115846e-08,0.10409004986286163,latam,p_1891
27,1.9508890503061593e-08,0.09374848753213882,latam,p_1891
28,1.661726756196913e-09,0.23481982946395874,latam,p_1891
29,9.132970074654523e-11,0.4982260465621948,latam,p_1891
30,2.048223396444726e-11,0.9427862167358398,latam,p_1891
31,7.651115158102684e-11,0.910538375377655,latam,p_1891
32,1.2207284662280049e-11,0.6397486329078674,latam,p_1891
33,8.393148155649843e-12,0.833812952041626,latam,p_1891
34,7.963488202200608e-10,0.7541368007659912,latam,p_1891
35,2.2872275451391033e-07,0.47001370787620544,latam,p_1891
0,1.8584131455945396e-10,0.3049536645412445,latam,p_1892
1,2.4537358256360164e-10,0.17765435576438904,latam,p_1892
2,3.31000532538539e-10,0.04511832818388939,latam,p_1892
3,2.9678035029512273e-10,0.08445493876934052,latam,p_1892
4,8.059438272312036e-08,0.03913693502545357,latam,p_1892
5,2.2652715259141587e-08,0.3418842852115631,latam,p_1892
6,6.394679985533003e-07,0.2504931092262268,latam,p_1892
7,1.4788911073537747e-07,0.31111064553260803,latam,p_1892
8,1.2994840759006365e-08,0.043303877115249634,latam,p_1892
9,8.028727904729749e-09,0.1637057363986969,latam,p_1892
10,2.052303660349253e-09,0.19779402017593384,latam,p_1892
11,2.021559364351333e-09,0.0765484943985939,latam,p_1892
12,3.349455379719757e-09,0.04285880923271179,latam,p_1892
13,1.7056580592367254e-09,0.08812559396028519,latam,p_1892
14,2.0044981230427084e-09,0.05938796326518059,latam,p_1892
15,1.1878383832097938e-09,0.14008764922618866,latam,p_1892
16,1.127276050283399e-09,0.23246708512306213,latam,p_1892
17,5.904313704618858e-10,0.10834498703479767,latam,p_1892
18,8.63480398294314e-10,0.12064626067876816,latam,p_1892
19,3.798060532744785e-09,0.26216137409210205,latam,p_1892
20,1.651090375531794e-09,0.29820847511291504,latam,p_1892
21,8.89694706796007e-10,0.415829062461853,latam,p_1892
22,5.6643294221725426e-11,0.5538148283958435,latam,p_1892
23,1.503861896123837e-10,0.3279755711555481,latam,p_1892
24,5.483558052077342e-11,0.1815282255411148,latam,p_1892
25,2.42746184264675e-10,0.20797522366046906,latam,p_1892
26,2.357262440799701e-10,0.2344409078359604,latam,p_1892
27,4.016040278109756e-10,0.15778639912605286,latam,p_1892
28,1.2189368958637203e-10,0.21282163262367249,latam,p_1892
29,1.9621704261396644e-10,0.7003859281539917,latam,p_1892
30,1.7612086788965087e-10,0.7143623232841492,latam,p_1892
31,1.6932229229826845e-10,0.37483298778533936,latam,p_1892
32,4.0255743183337245e-11,0.6842140555381775,latam,p_1892
33,2.091424689681931e-12,0.8391451239585876,latam,p_1892
34,1.9819426100298188e-08,0.45027369260787964,latam,p_1892
35,2.0567199499055278e-06,0.3599991202354431,latam,p_1892
0,5.314336748440951e-10,0.22348394989967346,latam,p_1893
1,1.3677237120646168e-10,0.26953181624412537,latam,p_1893
2,1.5156012000971941e-09,0.2424919605255127,latam,p_1893
3,9.887340723935267e-08,0.03750021383166313,latam,p_1893
4,1.2108432656532386e-06,0.06741239130496979,latam,p_1893
5,1.3090775610180572e-06,0.31312814354896545,latam,p_1893
6,2.535055728003499e-06,0.28566911816596985,latam,p_1893
7,2.344229415029986e-06,0.1343294233083725,latam,p_1893
8,2.6907750338978076e-07,0.030959514901041985,latam,p_1893
9,1.6722594864404527e-07,0.029916245490312576,latam,p_1893
10,7.94959760241909e-08,0.2542775571346283,latam,p_1893
11,7.239605803732729e-09,0.0924932211637497,latam,p_1893
12,2.3000225723990297e-08,0.07955048978328705,latam,p_1893
13,5.111067125085356e-09,0.08296521753072739,latam,p_1893
14,2.6004796094269977e-09,0.0635622963309288,latam,p_1893
15,6.427307575052055e-10,0.21057140827178955,latam,p_1893
16,2.03254912900519e-10,0.1609668731689453,latam,p_1893
17,5.312035811222415e-10,0.19421842694282532,latam,p_1893
18,2.5154148208805793e-10,0.1697218269109726,latam,p_1893
19,9.436355696834653e-09,0.19726631045341492,latam,p_1893
20,4.1012606644130756e-09,0.11194232851266861,latam,p_1893
21,9.696729641461843e-09,0.17838989198207855,latam,p_1893
22,1.8356952624642986e-09,0.5974988341331482,latam,p_1893
23,1.2917733549500099e-08,0.8354966640472412,latam,p_1893
24,2.73422049446026e-08,0.5622134208679199,latam,p_1893
25,1.011364680891802e-08,0.25892484188079834,latam,p_1893
26,5.449419138159328e-09,0.1740487515926361,latam,p_1893
27,3.818237725994322e-09,0.828418493270874,latam,p_1893
28,9.529631528337745e-10,0.6476697325706482,latam,p_1893
29,6.192529822257598e-10,0.5998131036758423,latam,p_1893
30,5.882512810195806e-10,0.8115341663360596,latam,p_1893
31,1.3494471318153956e-08,0.5242557525634766,latam,p_1893
32,1.2283647432553835e-09,0.7020850777626038,latam,p_1893
33,1.4325820529847988e-09,0.43925026059150696,latam,p_1893
34,7.076090469126939e-07,0.40169939398765564,latam,p_1893
35,2.1667598048225045e-05,0.17724867165088654,latam,p_1893
0,6.87908929819514e-09,0.3132266104221344,latam,p_1894
1,1.2996967946321547e-08,0.3463497757911682,latam,p_1894
2,4.507796802499797e-09,0.2726244032382965,latam,p_1894
3,1.3523420605565661e-08,0.02785678580403328,latam,p_1894
4,3.405178574666934e-07,0.012554825283586979,latam,p_1894
5,9.045008937391685e-07,0.04652334749698639,latam,p_1894
6,1.1090484804299194e-05,0.026511739939451218,latam,p_1894
7,1.7146368236353737e-06,0.06561063975095749,latam,p_1894
8,1.4838528272775875e-07,0.06139121949672699,latam,p_1894
9,7.532897825512919e-07,0.06879939138889313,latam,p_1894
10,1.0044035434475518e-06,0.3439295291900635,latam,p_1894
11,6.320417469396489e-06,0.04662855714559555,latam,p_1894
12,7.284776984306518e-06,0.048733510076999664,latam,p_1894
13,2.196088189521106e-06,0.03964545577764511,latam,p_1894
14,2.3047798549669096e-06,0.023288767784833908,latam,p_1894
15,3.24439588439418e-06,0.13393406569957733,latam,p_1894
16,8.856306976667838e-07,0.09399440884590149,latam,p_1894
17,4.01347847400757e-07,0.032130513340234756,latam,p_1894
18,2.553923366122035e-07,0.034229762852191925,latam,p_1894
19,1.1194239277756424e-06,0.06610742956399918,latam,p_1894
20,3.7924223761365283e-07,0.0458606481552124,latam,p_1894
21,2.1954183182515408e-07,0.04573483765125275,latam,p_1894
22,5.4820958439449896e-08,0.22018705308437347,latam,p_1894
23,8.011416419151374e-09,0.3703811764717102,latam,p_1894
24,6.121702256223216e-09,0.07877063751220703,latam,p_1894
25,3.813108051531344e-09,0.15840864181518555,latam,p_1894
